Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards
helda.by,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0
kakaku.com,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
sknaquatech.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0
vintage-etherwallet.com,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0
elcomercio.pe,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0
marvel.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0
services.runescape.com-un.ru,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0
gtbank.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0
creditsuisseint.com,0,0,0,2,0,0,1,0,0,1,0,0,0,0,1,0
intercheducts.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0
bimovia.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0
enext.mn,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0
etecindsvc.com,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
privatbank.ua,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0
k-astal.com,0,0,1,3,0,0,0,1,0,0,1,1,0,0,1,0
ftitc.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
fj1gh.app.link,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
kinemind.com,0,0,1,6,0,0,0,0,0,0,0,1,0,0,1,0
mms.tucsonhispanicchamber.net,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,0
presente-antecipado-mae-moderna.com,0,0,1,2,0,0,0,1,1,1,1,1,0,0,1,0
perezhilton.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0
expeditions-of-e.com,0,0,1,3,0,0,0,1,0,1,0,1,0,0,1,0
servparaferro.com.br,0,0,1,6,0,0,0,0,0,1,1,1,0,0,1,0
night-kingdom.mysteria.cz,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0
wilstv.com,0,0,0,3,0,0,0,0,1,1,1,1,0,0,1,0
imsva91-ctp.trendmicro.com,0,0,1,4,0,0,0,1,0,1,0,1,0,0,1,0
dreamhouse.in.th,0,0,1,5,0,0,0,0,0,0,0,0,1,0,1,0
lunaclothing-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,0,0,1,0
tinyurl.com,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0
acct-scsouthmountain-inv.me,0,0,1,3,0,0,0,1,0,1,0,1,0,0,1,0
chaseon.sytes.net,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
keypointtraining-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,0,0,1,0
cobrodesa.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0
lmsanimation.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0
roithai.com,0,0,1,6,0,0,0,0,0,1,1,1,0,0,1,0
enigreen.net,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0
clayheart.com,0,0,0,3,0,0,1,0,0,1,0,0,0,0,1,0
mamayavgorah.com,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0
jppost-ga.co,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1
currosat.com,0,0,1,4,0,0,1,0,0,1,0,1,0,0,1,0
cracksbot.com,0,0,0,2,0,0,1,0,0,1,0,1,0,0,1,0
fudavida.org,0,0,1,5,0,0,0,0,0,0,0,1,0,0,1,0
bravobeveiliging-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,0,0,1,0
rcone.kvhkosher.org,0,1,1,3,0,0,0,0,0,0,1,1,0,0,1,0
ecodrink.vn,0,0,0,4,0,0,0,0,1,1,1,1,0,0,1,0
maciel.med.br,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0
abano5.ge,0,0,0,3,0,0,0,0,0,1,1,1,0,0,1,0
housefullfilms.com,0,0,1,5,0,0,0,0,0,1,0,0,1,0,1,0
fcoxzinc.nn.r.appspot.com,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0
alertasynotificaciioness-bancolombia.zz.com.ve,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0
docs.google.com,0,0,1,5,0,0,0,0,0,0,1,1,0,0,1,0
mesdepromocao.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0
yaboets.hop.ru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
mysurveygizmo.com,0,0,0,3,0,0,0,0,0,0,0,1,1,0,1,0
codecanyon.net,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0
upd-medlav.net,0,0,1,2,0,0,0,1,1,1,1,1,0,0,1,0
g8consultores.com.ar,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0
abc.go.com,0,0,1,9,0,0,0,0,0,1,1,1,0,0,1,0
ww1.prominentlygifts.loan,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
firebasestorage.googleapis.com,0,0,1,5,0,0,1,0,1,1,1,1,0,0,1,0
topsqueegee.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
securemail9.godaddysites.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
akilili.com,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0
lbcpzonasegurabeta.rf.gd,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0
moonkahonda.com,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0
u718633rwt.ha004.t.justns.ru,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0
zonaseguraweb1.bnv-pe.online,0,0,0,2,0,0,0,1,0,1,0,1,1,1,1,1
colegiomoura.com.br,0,1,1,3,0,0,1,0,0,1,1,1,0,0,1,0
girlsgettinggoals.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0
facebook.com.saketmehta.com,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0
pmm.ac.in,0,0,0,4,0,0,0,0,0,1,0,1,0,0,1,0
central-de-vendas.com,0,0,1,2,0,0,0,1,0,1,0,1,1,1,1,1
techcrunch.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0
jcbrcontabil.com.br,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0
aaaaa.the4orce.net,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
bly-socks.com.ua,0,0,1,6,0,0,0,1,0,0,1,1,0,0,1,0
burkestar.com,0,1,1,5,0,0,0,0,0,1,0,1,0,0,1,0
e-castle.co.kr,0,0,0,3,0,0,0,1,0,1,0,1,0,0,1,0
saatsaat.com,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
arturana.com,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0
cruzsantiagoverta.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0
tqte0.codesandbox.io,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
heeressport.at,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0
app-b.jdevcloud.com,0,0,0,3,0,0,0,1,0,1,1,1,1,1,1,1
babobando.ga,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1
000webhostvk.000webhostapp.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
unclekick.com,0,0,1,5,0,0,0,0,0,0,0,0,0,0,1,0
mdelaw.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
wuarface.ru,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
art-sticker.fr,0,0,1,5,0,0,0,1,0,1,0,0,0,0,1,0
eksisozluk.com,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1
marrinx.de,0,0,0,3,0,0,0,0,0,1,1,1,0,0,1,0
paypal-loginupdate.viewdns.net,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
hmrc.tax22refund.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
eventdofus.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
dailyexclusiveoffer.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0
sitevendasonline.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0
blueboy.studio,0,0,1,4,0,0,0,0,1,1,1,1,0,0,1,0
mitrasolusiseragam.com,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0
mail.hethartthuiszorg.nl,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0
themeforest.net,0,0,1,4,0,0,0,0,1,1,1,1,0,0,1,1
glendoraplaza.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
fbautoliker.co,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
etswe.club,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
testing-adjusting-balancing.com,0,0,1,2,0,0,0,1,0,1,0,1,0,0,1,0
digitalmillionaires.com,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
guycoweb.com,0,1,1,6,0,0,0,0,0,0,0,0,0,0,1,0
novageracaotransportes.com.br,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0
housefullfilms.com,0,0,1,5,0,0,0,0,0,1,0,1,1,0,1,0
bdsfa.sharepoint.com,0,0,1,3,0,0,1,0,0,0,0,0,0,0,1,0
auslaufen.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0
irecommend.ru,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0
remsy.app.link,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
persianblog.ir,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1
signalsnipe.com,0,0,0,4,0,0,0,0,0,1,0,1,0,0,1,0
xvideo-jp.com,0,0,1,5,0,0,0,1,0,1,0,1,0,0,1,0
mocktails.co.in,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
chineshydromechanical.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0
integrityozonesolutions.com,0,0,1,4,1,0,0,0,0,1,0,1,0,0,1,0
f.px1.co,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
mail.bancoaztecagt.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
ramgarhiamatrimonial.ca,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,1
edmonds-engineering.is-a-designer.com,0,0,1,3,0,0,0,1,1,1,1,1,0,0,1,0
mahpuala.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0
enquiry-id-918412.net,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1
attach6119bgz.myratesale.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
paypal-merchantloyalty.com,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0
us.megamilly.com,0,0,0,4,0,0,0,0,0,1,0,0,0,0,1,0
diagnosticandstatisticalmanual.org,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0
acct-premierhomehealthcare-inv.com,0,0,1,3,0,0,0,1,0,1,0,1,0,0,1,0
kortalankar.se,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
eternityflooringcom-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,0,0,1,0
web.tv,0,0,1,8,0,0,0,0,0,1,1,1,0,0,1,0
insularbank.ph,0,1,1,3,0,0,0,0,1,1,1,1,0,0,1,0
eth-give.info,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0
meduchet.com,0,0,1,6,0,0,1,0,0,0,0,0,1,0,1,0
betaresourcesltd.com,0,0,1,3,0,0,0,0,1,0,1,1,0,0,1,0
addpoll.com,0,0,1,3,0,0,0,0,0,0,0,1,0,0,1,0
attloginnewupdatingservicemailcommunication.weebly.com,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
hotelmontiazzurri.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0
lucidfestival.com,0,0,1,6,0,0,0,0,0,1,0,1,0,0,1,0
barclaycard.signln.link,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0
yougotcustomers.in,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0
micro-sales.co.uk,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
recovery-support.u718573rwk.ha004.t.justns.ru,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
etsee.club,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
chaturbate.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0
ourstaf.com,0,0,0,3,0,0,0,0,0,1,0,1,1,1,1,1
citigroupsmy.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
mtmonly.com,0,1,1,6,0,0,0,0,0,1,1,1,0,0,1,0
mail.afirehorse.com,0,0,0,4,0,0,0,0,0,1,0,1,0,0,1,0
24guardalupe.joomla.com,0,0,1,2,0,0,0,0,0,1,0,1,1,1,1,1
especialmentemaes.com,0,0,1,2,0,0,0,0,0,1,0,0,1,1,1,1
my-3-billing.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
nypost.com,0,0,1,4,0,0,1,0,0,1,1,1,0,0,1,0
puhjytdesc.com,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1
fosforlumarket.com,0,0,1,3,0,0,1,0,0,1,0,0,0,0,1,0
butlercourse.com,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0
gioielleriagibertini.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0
roomedic.com,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
madetec20.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0
grupwhatsappsexy.zyns.com,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
ip-socialmedia.com,0,0,1,6,0,0,0,1,0,0,0,0,0,0,1,0
hutoknepper.de,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0
app.rspread.com,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
resgateseuspontos.com.br.co25359.tmweb.ru,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
xvideo-jp.com,0,0,1,4,0,0,0,1,0,1,0,1,0,0,1,0
lbmengenhariarj.com.br,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0
vikatmillers.com,0,0,1,3,0,0,0,0,0,1,0,0,1,0,1,0
amazon.co.jp.d5f21q36e4fqc1qfg.buzz,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
conservativetribune.com,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0
alfalfalfa.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0
autorizador5.com.br,0,0,1,8,0,0,0,0,0,1,1,1,0,0,1,0
inx.lv,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0
alfredtalkelogisticservices-my.sharepoint.com,0,0,1,7,0,0,1,1,0,1,1,1,0,0,1,0
kurskin.be,0,0,1,6,0,0,0,0,0,0,1,1,0,0,1,0
error-09ml2a.ga,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0
sistemadeatualizacaautomaticoonline.tk,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
slashdot.org,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0
saalik.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0
sgozq-alternate.app.link,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
atendimento-sac-pg.joomla.com,0,0,1,4,0,0,0,1,0,1,0,1,0,0,1,0
623112j4j3.codesandbox.io,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
digibarre.pt,0,0,0,4,0,0,0,0,0,1,0,1,0,0,1,0
imagephoto-video.com,0,0,1,5,0,0,0,1,0,1,1,1,0,0,1,0
alphasoftware.ir,0,1,1,2,0,0,0,0,1,1,1,1,0,0,1,0
moodle.ncirl.ie,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0
pompanogroup.com,0,0,1,7,0,0,0,0,0,1,0,1,0,0,1,0
grupprontalgaming.25u.com,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
scoutsantamaria.es,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
dutadamaijawatengah.id,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
krasn.arkadak.sarmo.ru,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
rocketnews24.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0
joankaslaan.com,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0
sushihouse.com.br,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0
exodus.io98741.ml,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0
script.google.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0
tinnhanh360.net,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1
google.com.mx,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0
freevbuckx.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
ghmehsana.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
sparkpassedecom.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0
decibeliosmagazine.com,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0
blog.drall.com.br,0,0,0,2,0,0,0,0,0,0,1,1,0,0,1,0
u.to,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0
mvkoptfree.byethost5.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
fanpage.gr,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0
bank-sec.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
department-page-secure.live,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
verifica.n26.sicurezza-deltuoconto.com,0,0,1,5,0,0,0,1,0,1,0,1,1,1,1,1
cupkaju.wz.sk,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0
optest0.hot-profile.com,0,0,1,6,0,0,0,1,0,0,0,1,0,0,1,1
safenabsecur.cloudns.cx,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0
myparc.sharepoint.com,0,0,1,5,0,0,1,0,0,1,1,1,0,0,1,0
mijn-sns-online-verificatie.xyz,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
rogerhanley.com,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0
pecasdecozinha.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0
sieck-kuehlsysteme.de,0,0,1,4,0,0,0,1,0,1,1,1,0,0,1,0
madebrummi.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
chloride.co.zw,0,0,0,4,0,0,0,0,0,1,1,1,0,0,1,0
ecoachinginternational.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0
smprintingpress.com,0,1,1,2,0,0,0,0,0,1,0,0,1,1,1,1
lagelijundiai.com.br,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0
bit.ly,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0
perezhilton.com,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1
eway.sm,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0
ziptopia53.com,0,0,1,5,0,0,0,0,0,0,0,1,1,1,1,1
taucard2.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
puntopet.com.ru,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
pixel.baltic-dragon.ru,0,0,1,3,0,0,0,1,0,1,0,1,0,0,1,0
mailview11982.xyz,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
flrstmet.com,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0
itmrs.com,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0
longislandtopten.buzz,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1
amazon.de.signin.verification.openid.5935156.conleyfaili.tk,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0
tinehost.com,0,0,0,4,0,0,1,0,0,1,0,0,0,0,1,0
rockysite.net,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
steamcommunity.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0
ty364tsdsaf.appspot.com,0,1,1,2,0,0,1,0,1,1,1,1,0,0,1,0
infocheckxahwozvdjtvv1l08.burrow.io,0,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0
hubpages.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0
123formbuilder.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
ryancrosbyyoga.com,0,0,1,4,0,0,0,0,0,1,1,0,0,0,1,0
pitchfork.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0
shubhandlabh.com,0,0,1,9,0,0,0,0,0,1,0,0,1,0,1,0
docs.google.com,0,0,1,2,1,0,0,0,0,1,1,1,1,0,1,0
acct-famres-inv.com,0,0,0,3,0,0,0,1,1,1,1,1,0,0,1,0
thenextweb.com,0,0,1,7,0,0,0,0,0,1,0,0,0,0,1,0
prsicilacap.org,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
vadadi.hu,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0
orientationinlaws.com,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0
napavalleynanny.com,0,0,1,11,0,0,0,0,0,1,0,1,0,0,1,0
grindtimegym.com,0,0,0,4,0,0,0,0,0,1,0,1,0,0,1,0
vk.cc,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
apple.com.iosx-a.cn,0,0,0,2,0,0,0,1,0,1,0,1,1,1,1,1
inter-acao-com-voce.000webhostapp.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
lntrealtly-seawoods.co.in,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0
fork-fed.com,0,0,1,4,0,0,0,1,0,1,0,1,0,0,1,0
aruba-2020.jdevcloud.com,0,0,1,5,0,0,0,1,0,0,1,1,0,0,1,0
kuru.blob.core.windows.net,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0
ahrefs.com,0,0,1,8,0,0,0,0,0,1,0,1,0,0,1,0
btiesolutions.com,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0
tudoemgeladeiras.com,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0
kebepxinh.vn,0,0,0,3,0,0,0,0,1,1,1,1,0,0,1,0
meljackson.net,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0
bmi.ir,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1
mail.mytanfarma.com,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0
ukcare.in,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0
dataforce.co.uk,0,1,1,5,0,0,0,0,0,1,0,1,0,0,1,0
gembrite.co.uk,0,0,0,4,0,0,0,0,0,1,1,1,0,0,1,0
desikilitmarket.com,0,0,1,4,0,0,1,0,0,1,0,0,0,0,1,0
tandem-clima.com,0,0,1,5,0,0,0,1,0,1,0,1,0,0,1,0
mangaloretours.com,0,0,1,7,0,0,0,0,0,0,0,0,0,0,1,0
ml455608.xyz,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0
urakusushi.com,0,0,1,7,0,0,0,0,0,1,0,1,0,0,1,0
dengemuhasebe.com,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0
weberspro.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0
rkgreany-seg3-2.kk.sopqa.arg.r.de.a2ip.ru,0,0,1,6,0,0,0,1,0,0,0,1,0,1,1,0
boomcup.rest,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
axgvbnzelle.xyz,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
hotmailsecure.brilliantbokeh.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
xtrixtviptv.com,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0
adleer-ad.com,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1
sunoffer.club,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0
steamcommunity.com,0,0,1,7,1,0,0,0,0,1,0,1,0,0,1,0
connectneueverbindung03.de,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1
acesso-portal.com,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0
cellidplus.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0
prezi.com,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,0
tk5.ru,0,0,1,5,1,0,0,0,0,0,0,1,0,0,1,0
afterhourshealth.com,0,0,1,6,0,0,0,0,0,0,0,0,0,0,1,0
otomoto.pl,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0
tik.info.pl,0,0,1,9,0,0,0,0,0,0,0,0,0,0,1,0
ersfilter-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,0,0,1,0
ftp.kreijkesafbouw.nl,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0
colegiodosardao.org,0,1,1,7,0,0,0,0,0,1,0,0,0,0,1,0
sicurezzawebprepagata.com,0,0,1,2,0,0,0,0,0,1,0,1,1,1,1,1
ndt-college.kz,0,0,1,6,0,0,0,1,1,1,1,1,0,0,1,0
savesignin.app.link,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
updatequota.byethost5.com,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
kidscoloringpdf.com,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0
mashable.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,1
decaturilbgc.com,0,0,1,8,0,0,0,0,0,1,0,1,0,1,1,0
edpdpolska.pl,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1
oneplus.net,0,0,1,4,0,0,0,0,0,0,1,0,0,0,1,0
maybank2u.com.my,0,0,1,4,0,0,0,0,1,1,1,1,0,0,1,0
deal8282.com,0,0,1,8,0,0,0,0,1,1,1,1,0,0,1,0
myspace.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0
mobileacesso24horas.com,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0
moeto10025.xyz,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0
nypost.com,0,0,1,4,0,0,1,0,1,1,1,1,0,0,1,0
bluegape.com,0,0,1,5,0,0,0,0,0,0,0,0,0,0,1,0
kebepxinh.vn,0,1,1,3,0,0,0,0,1,1,1,1,1,0,1,0
ck101.com,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0
itir4.app.link,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
ebay.itm263906864842.shop,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0
bluemarble.cloud,0,0,1,6,0,0,0,0,0,1,0,1,0,0,1,0
ltaucard.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0
lawyer.theappideas.in,0,0,1,7,0,0,0,0,0,1,0,1,0,0,1,0
icloud.com.athz.us,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1
bpl.kr,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
educacion.rionegro.gov.ar,0,0,1,8,0,0,0,0,0,1,1,0,0,0,1,0
filehippo.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0
imagina.com.gt,0,0,1,6,0,0,0,0,1,1,1,1,0,0,1,0
